,isbn,title,authors,average_rating,image_url
209,159514174X,"Vampire Academy (Vampire Academy, #1)",Richelle Mead,4.14,https://images.gr-assets.com/books/1361098973m/345627.jpg
210,316010669,Blink: The Power of Thinking Without Thinking,Malcolm Gladwell,3.89,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
211,038572179X,Atonement,Ian McEwan,3.88,https://images.gr-assets.com/books/1320449708m/6867.jpg
212,553213695,The Metamorphosis,"Franz Kafka, Stanley Corngold",3.78,https://images.gr-assets.com/books/1359061917m/485894.jpg
213,141382899,"The Titan's Curse (Percy Jackson and the Olympians, #3)",Rick Riordan,4.33,https://images.gr-assets.com/books/1361038385m/561456.jpg
214,030788743X,Ready Player One,Ernest Cline,4.31,https://images.gr-assets.com/books/1500930947m/9969571.jpg
215,1554681723,The Art of Racing in the Rain,Garth Stein,4.19,https://images.gr-assets.com/books/1377206302m/3153910.jpg
216,739303406,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America","Erik Larson, Tony Goldwyn",3.98,https://images.gr-assets.com/books/1312066724m/21996.jpg
217,425263908,"Bared to You (Crossfire, #1)",Sylvia Day,4.19,https://images.gr-assets.com/books/1477803272m/13572249.jpg
218,66238501,"The Chronicles of Narnia (Chronicles of Narnia, #1-7)","C.S. Lewis, Pauline Baynes",4.24,https://images.gr-assets.com/books/1449868701m/11127.jpg
219,316043133,Twilight: The Complete Illustrated Movie Companion,Mark Cotta Vaz,4.23,https://images.gr-assets.com/books/1352539022m/3609760.jpg
220,1558743669,"A Child Called ""It"" (Dave Pelzer #1)",Dave Pelzer,4.08,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
221,752864327,"The Bourne Identity (Jason Bourne, #1)",Robert Ludlum,3.98,https://images.gr-assets.com/books/1335860740m/7869.jpg
222,786817879,"Artemis Fowl (Artemis Fowl, #1)",Eoin Colfer,3.82,https://images.gr-assets.com/books/1327945104m/249747.jpg
223,385738935,"Fallen (Fallen, #1)",Lauren Kate,3.74,https://images.gr-assets.com/books/1440619649m/6487308.jpg
224,142000655,East of Eden,John Steinbeck,4.35,https://images.gr-assets.com/books/1441547516m/4406.jpg
225,307341569,Dark Places,Gillian Flynn,3.92,https://images.gr-assets.com/books/1354988288m/5886881.jpg
226,385339089,The Client,John Grisham,3.97,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
227,312291639,"The Nanny Diaries (Nanny, #1)","Emma McLaughlin, Nicola Kraus",3.4,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
228,451527747,Alice's Adventures in Wonderland & Through the Looking-Glass,"Lewis Carroll, John Tenniel, Martin Gardner",4.06,https://images.gr-assets.com/books/1327872220m/24213.jpg
229,192802631,Persuasion,"Jane Austen, James Kinsley, Deidre Shauna Lynch",4.13,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
230,312370830,Sarah's Key,Tatiana de Rosnay,4.14,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
231,452284694,"The Gunslinger (The Dark Tower, #1)",Stephen King,3.99,https://images.gr-assets.com/books/1375776480m/43615.jpg
232,140003468X,Love in the Time of Cholera,"Gabriel García Márquez, Edith Grossman",3.89,https://images.gr-assets.com/books/1327124987m/9712.jpg
233,014131088X,Speak,Laurie Halse Anderson,4.0,https://images.gr-assets.com/books/1310121762m/439288.jpg
234,399159347,The Husband's Secret,Liane Moriarty,3.92,https://images.gr-assets.com/books/1460577225m/17802724.jpg
235,385494785,Into Thin Air: A Personal Account of the Mount Everest Disaster,Jon Krakauer,4.11,https://images.gr-assets.com/books/1463384482m/1898.jpg
236,1416524304,Carrie,Stephen King,3.93,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
237,031242227X,Running with Scissors,Augusten Burroughs,3.7,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
238,307346609,World War Z: An Oral History of the Zombie War,Max Brooks,4.01,https://images.gr-assets.com/books/1386328204m/8908.jpg
239,385537859,"Inferno (Robert Langdon, #4)",Dan Brown,3.8,https://images.gr-assets.com/books/1397093185m/17212231.jpg
240,440227534,Number the Stars,Lois Lowry,4.11,https://images.gr-assets.com/books/1370917812m/47281.jpg
241,446692638,"Along Came a Spider (Alex Cross, #1)",James Patterson,4.08,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
242,450417395,Misery,Stephen King,4.11,https://images.gr-assets.com/books/1270545451m/10614.jpg
243,307341542,Sharp Objects,Gillian Flynn,3.92,https://images.gr-assets.com/books/1423241485m/66559.jpg
244,439366771,Bridge to Terabithia,Katherine Paterson,3.98,https://images.gr-assets.com/books/1327880087m/2839.jpg
245,312360266,"Marked (House of Night, #1)","P.C. Cast, Kristin Cast",3.79,https://images.gr-assets.com/books/1317067002m/30183.jpg
246,743269519,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Stephen R. Covey,4.05,https://images.gr-assets.com/books/1421842784m/36072.jpg
247,743477545,A Midsummer Night's Dream,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Catherine Belsey",3.94,https://images.gr-assets.com/books/1327874534m/1622.jpg
248,618711651,Extremely Loud and Incredibly Close,Jonathan Safran Foer,3.97,https://images.gr-assets.com/books/1327879967m/4588.jpg
249,375869026,Wonder,R.J. Palacio,4.43,https://images.gr-assets.com/books/1309285027m/11387515.jpg
250,039480001X,The Cat in the Hat,Dr. Seuss,4.15,https://images.gr-assets.com/books/1468890477m/233093.jpg
251,312641893,"Cinder (The Lunar Chronicles, #1)",Marissa Meyer,4.15,https://images.gr-assets.com/books/1470056948m/11235712.jpg
252,316206849,"The Cuckoo's Calling (Cormoran Strike, #1)","Robert Galbraith, J.K. Rowling",3.83,https://images.gr-assets.com/books/1358716559m/16160797.jpg
253,545123267,"Shiver (The Wolves of Mercy Falls, #1)",Maggie Stiefvater,3.78,https://images.gr-assets.com/books/1409283154m/6068551.jpg
254,452011876,Atlas Shrugged,"Ayn Rand, Leonard Peikoff",3.68,https://images.gr-assets.com/books/1405868167m/662.jpg
255,143038257,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,"Greg Mortenson, David Oliver Relin",3.64,https://images.gr-assets.com/books/1395407074m/49436.jpg
256,517223627,Alice in Wonderland,"Jane Carruth, Lewis Carroll, Rene Cloke",4.03,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
257,143034901,"The Shadow of the Wind (The Cemetery of Forgotten Books,  #1)","Carlos Ruiz Zafón, Lucia Graves",4.24,https://images.gr-assets.com/books/1344545047m/1232.jpg
258,385738757,"The Scorch Trials (Maze Runner, #2)",James Dashner,3.93,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
259,,How to Win Friends and Influence People,Dale Carnegie,4.13,https://images.gr-assets.com/books/1442726934m/4865.jpg
260,767900383,Under the Tuscan Sun,Frances Mayes,3.72,https://images.gr-assets.com/books/1320524083m/480479.jpg
261,399167064,Big Little Lies,Liane Moriarty,4.2,https://images.gr-assets.com/books/1492239430m/19486412.jpg
262,590920685,Ella Enchanted,Gail Carson Levine,3.97,https://images.gr-assets.com/books/1410727190m/24337.jpg
263,743297334,The Sun Also Rises,Ernest Hemingway,3.83,https://images.gr-assets.com/books/1331828228m/3876.jpg
264,61120073,A Tree Grows in Brooklyn,Betty  Smith,4.24,https://images.gr-assets.com/books/1327883484m/14891.jpg
265,446677388,"Kiss the Girls (Alex Cross, #2)",James Patterson,3.93,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
266,312577222,The Nightingale,Kristin Hannah,4.54,https://images.gr-assets.com/books/1451446316m/21853621.jpg
267,1400078776,Never Let Me Go,Kazuo Ishiguro,3.8,https://images.gr-assets.com/books/1353048590m/6334.jpg
268,786890754,P.S. I Love You,Cecelia Ahern,4.01,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
269,1844080382,Rebecca,"Daphne du Maurier, Sally Beauman",4.2,https://images.gr-assets.com/books/1327871977m/12873.jpg
270,156030306,Flowers for Algernon,Daniel Keyes,4.07,https://images.gr-assets.com/books/1367141311m/18373.jpg
271,552995878,Like Water for Chocolate,"Laura Esquivel, Thomas  Christensen, Carol Christensen",3.94,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
272,812968069,Snow Flower and the Secret Fan,Lisa See,4.05,https://images.gr-assets.com/books/1327880508m/1103.jpg
273,451205766,The Godfather,"Mario Puzo, Robert Thompson, Peter Bart",4.36,https://images.gr-assets.com/books/1394988109m/22034.jpg
274,525476881,An Abundance of Katherines,John Green,3.63,https://images.gr-assets.com/books/1360206426m/49750.jpg
275,553803719,Foundation (Foundation #1),Isaac Asimov,4.13,https://images.gr-assets.com/books/1417900846m/29579.jpg
276,62255657,The Ocean at the End of the Lane,Neil Gaiman,3.99,https://images.gr-assets.com/books/1497098563m/15783514.jpg
277,60513063,A Light in the Attic,Shel Silverstein,4.34,https://images.gr-assets.com/books/1427169918m/30118.jpg
278,751565350,"Harry Potter and the Cursed Child - Parts One and Two (Harry Potter, #8)","John Tiffany, Jack Thorne, J.K. Rowling",3.75,https://images.gr-assets.com/books/1470082995m/29056083.jpg
279,61726834,"Delirium (Delirium, #1)",Lauren Oliver,3.99,https://images.gr-assets.com/books/1327890411m/11614718.jpg
280,385339704,The Pelican Brief,John Grisham,3.95,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
281,61139378,Coraline,Neil Gaiman,4.03,https://images.gr-assets.com/books/1493497435m/17061.jpg
282,60853980,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch","Terry Pratchett, Neil Gaiman",4.25,https://images.gr-assets.com/books/1392528568m/12067.jpg
283,140042598,On the Road,Jack Kerouac,3.64,https://images.gr-assets.com/books/1413588576m/70401.jpg
284,1476729085,"The Rosie Project (Don Tillman, #1)",Graeme Simsion,4.01,https://images.gr-assets.com/books/1371651741m/16181775.jpg
285,446579939,The Lucky One,Nicholas Sparks,4.1,https://images.gr-assets.com/books/1420816338m/3063499.jpg
286,451191153,The Fountainhead,"Ayn Rand, Leonard Peikoff",3.85,https://images.gr-assets.com/books/1491163636m/2122.jpg
287,425172902,"The Hunt for Red October (Jack Ryan Universe, #4)",Tom Clancy,4.01,https://images.gr-assets.com/books/1281995542m/19691.jpg
288,038039586X,"Watership Down (Watership Down, #1)",Richard Adams,4.05,https://images.gr-assets.com/books/1405136931m/76620.jpg
289,307886263,Is Everyone Hanging Out Without Me? (And Other Concerns),Mindy Kaling,3.84,https://images.gr-assets.com/books/1443264638m/10335308.jpg
290,375414495,Cutting for Stone,Abraham Verghese,4.28,https://images.gr-assets.com/books/1327931601m/3591262.jpg
291,006112527X,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)","C.S. Lewis, Pauline Baynes",4.08,https://images.gr-assets.com/books/1343185059m/140225.jpg
292,753453800,Treasure Island,Robert Louis Stevenson,3.82,https://images.gr-assets.com/books/1485248909m/295.jpg
293,1423140591,"The Son of Neptune (The Heroes of Olympus, #2)",Rick Riordan,4.44,https://images.gr-assets.com/books/1464201114m/9520360.jpg
294,1451627289,11/22/63,Stephen King,4.29,https://images.gr-assets.com/books/1327876792m/10644930.jpg
295,241003008,The Very Hungry Caterpillar Board Book,Eric Carle,4.29,https://images.gr-assets.com/books/1327878225m/4948.jpg
296,140285601,Cat's Cradle,Kurt Vonnegut Jr.,4.18,https://images.gr-assets.com/books/1327867150m/135479.jpg
297,451528557,The Time Machine,"H.G. Wells, Greg Bear, Carlo Pagetti",3.87,https://images.gr-assets.com/books/1327942880m/2493.jpg
298,849946158,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,"Todd Burpo, Lynn Vincent",4.01,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
299,385751060,The Boy in the Striped Pajamas,John Boyne,4.1,https://images.gr-assets.com/books/1366228171m/39999.jpg
300,1892295490,Heart of Darkness,Joseph Conrad,3.42,https://images.gr-assets.com/books/1392799983m/4900.jpg
301,044654759X,Safe Haven,Nicholas Sparks,4.19,https://images.gr-assets.com/books/1344268800m/7812659.jpg
302,1582701709,"The Secret (The Secret, #1)",Rhonda Byrne,3.62,https://images.gr-assets.com/books/1482865039m/52529.jpg
303,60987561,I Know This Much Is True,Wally Lamb,4.17,https://images.gr-assets.com/books/1373532198m/227711.jpg
304,1416524347,Pet Sematary,Stephen King,3.91,https://images.gr-assets.com/books/1308894674m/10583.jpg
305,671021001,She's Come Undone,Wally Lamb,3.84,https://images.gr-assets.com/books/1408313457m/5203.jpg
306,756404738,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",Patrick Rothfuss,4.57,https://images.gr-assets.com/books/1452624392m/1215032.jpg
307,440241901,Can You Keep a Secret?,Sophie Kinsella,3.83,https://images.gr-assets.com/books/1330464293m/33724.jpg
308,1442403543,"City of Fallen Angels (The Mortal Instruments, #4)",Cassandra Clare,4.16,https://images.gr-assets.com/books/1369452302m/6752378.jpg
309,743418174,"Good in Bed (Cannie Shapiro, #1)",Jennifer Weiner,3.7,https://images.gr-assets.com/books/1327936464m/14748.jpg
310,380018179,The Thorn Birds,Colleen McCullough,4.22,https://images.gr-assets.com/books/1391416796m/3412.jpg
311,60530928,The Graveyard Book,"Neil Gaiman, Dave McKean",4.12,https://images.gr-assets.com/books/1303859949m/2213661.jpg
312,1451681739,The Light Between Oceans,M.L. Stedman,4.0,https://images.gr-assets.com/books/1336683021m/13158800.jpg
313,439709105,"Inkheart (Inkworld, #1)","Cornelia Funke, Anthea Bell",3.86,https://images.gr-assets.com/books/1328866790m/28194.jpg
314,91883768,Who Moved My Cheese?,"Spencer Johnson, Kenneth H. Blanchard",3.74,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
315,307279464,A Walk in the Woods,Bill Bryson,4.05,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
316,553279378,I Know Why the Caged Bird Sings,Maya Angelou,4.19,https://images.gr-assets.com/books/1327957927m/13214.jpg
317,61950726,Orphan Train,Christina Baker Kline,4.14,https://images.gr-assets.com/books/1362409483m/15818107.jpg
318,1442416866,"City of Lost Souls (The Mortal Instruments, #5)",Cassandra Clare,4.3,https://images.gr-assets.com/books/1460477703m/8755776.jpg
319,316204277,"Where'd You Go, Bernadette",Maria Semple,3.9,https://images.gr-assets.com/books/1338822317m/13526165.jpg
320,375806814,Where the Red Fern Grows,Wilson Rawls,4.04,https://images.gr-assets.com/books/1166154337m/10365.jpg
321,60557818,Neverwhere,Neil Gaiman,4.18,https://images.gr-assets.com/books/1348747943m/14497.jpg
322,571224385,The Unbearable Lightness of Being,"Milan Kundera, Michael Henry Heim",4.08,https://images.gr-assets.com/books/1265401884m/9717.jpg
323,,Fangirl,Rainbow Rowell,4.12,https://images.gr-assets.com/books/1499565420m/16068905.jpg
324,552135399,A Prayer for Owen Meany,John Irving,4.22,https://images.gr-assets.com/books/1260470010m/4473.jpg
325,316182540,White Oleander,Janet Fitch,3.93,https://images.gr-assets.com/books/1501159524m/32234.jpg
326,039925675X,"Legend (Legend, #1)",Marie Lu,4.19,https://images.gr-assets.com/books/1501368160m/9275658.jpg
327,743496728,Nineteen Minutes,Jodi Picoult,4.1,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
328,1401323251,The Last Lecture,"Randy Pausch, Jeffrey Zaslow",4.25,https://images.gr-assets.com/books/1388075896m/2318271.jpg
329,812511816,"The Eye of the World (Wheel of Time, #1)",Robert Jordan,4.18,https://images.gr-assets.com/books/1337818095m/228665.jpg
330,61150142,The Pact,Jodi Picoult,4.0,https://images.gr-assets.com/books/1410754561m/10916.jpg
331,60764902,"The Magician's Nephew (Chronicles of Narnia, #6)",C.S. Lewis,4.01,https://images.gr-assets.com/books/1308814770m/65605.jpg
332,595440096,Still Alice,Lisa Genova,4.3,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
333,425263916,"Reflected in You (Crossfire, #2)",Sylvia Day,4.33,https://images.gr-assets.com/books/1477802540m/13596809.jpg
334,375814248,James and the Giant Peach,"Roald Dahl, Quentin Blake",3.99,https://images.gr-assets.com/books/1320412586m/6689.jpg
335,446696617,"1st to Die (Women's Murder Club, #1)",James Patterson,4.05,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
336,345453743,The Ultimate Hitchhiker's Guide to the Galaxy,Douglas Adams,4.37,https://images.gr-assets.com/books/1404613595m/13.jpg
337,340896965,One Day,David Nicholls,3.77,https://images.gr-assets.com/books/1327873020m/6280118.jpg
338,60775858,Goodnight Moon,"Margaret Wise Brown, Clement Hurd",4.27,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
339,61969559,"I Am Number Four (Lorien Legacies, #1)",Pittacus Lore,3.94,https://images.gr-assets.com/books/1305807140m/7747374.jpg
340,140275363,The Iliad,"Homer, Robert Fagles, Frédéric Mugler, Bernard Knox",3.83,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
341,316228532,The Casual Vacancy,J.K. Rowling,3.28,https://images.gr-assets.com/books/1358266832m/13497818.jpg
342,385339690,The Runaway Jury,John Grisham,3.96,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
343,316777730,Naked,David Sedaris,4.08,https://images.gr-assets.com/books/1394178867m/4138.jpg
344,375840400,"Eldest (The Inheritance Cycle, #2)",Christopher Paolini,3.96,https://images.gr-assets.com/books/1387119654m/45978.jpg
345,140621679,"The Wonderful Wizard of Oz (Oz, #1)","L. Frank Baum, W.W. Denslow",3.98,https://images.gr-assets.com/books/1398003737m/236093.jpg
346,000720230X,"Prince Caspian (Chronicles of Narnia, #2)",C.S. Lewis,3.96,https://images.gr-assets.com/books/1308814880m/121749.jpg
